"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"2496873",-120.772132503,38.7332878113,2006,"0901","0","5","4","03",0,1,"A",,,,,,1800,2,"C","C","A","BROADWAY DR","SMITH FLAT RD",245,"W","N","2006-06-20",901,"2006-02-03",1508,"237","0901","5","2","0","0",,"0","PP2","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","PLACERVILLE","EL DORADO","CA",0,0
"2499701",-120.67547651,38.734604981,2006,"0900","2","2","3","03",0,1,"B",,,,,,1800,2,"E","I","A","RT 50","EIGHT MILE RD",10032,"E","N","2006-06-19",9245,"2006-02-28",1505,"01350",,"2","9","0","1",,"2","140","F","Y","ED",3,50,"-","R",27.94,"H","-","W","Y",1,"A","-",22350,,"N","C","H","-","A","D","1","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2499709",-120.853603019,38.605355173,2006,"0900","3","2","3","08",0,1,"B",,,,,,1200,2,"E","I","A","RT 49","CRYSTAL BL",10560,"S","N","2006-06-21",9245,"2006-02-28",910,"00912",,"1","9","0","1",,"1","135","-","Y","ED",3,49,"-","-",4.14,"H","-","S","Y",1,"A","-",22107,,"N","B","H","-","A","D","0","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2499717",-120.850420368,38.8357582092,2006,"0900","4","7","1","03",1,2,"A",,,,,,2100,2,"E","I","A","GARDEN VALLEY RD","WELCOME LN",1615,"N","N","2007-06-22",9245,"2006-02-12",1945,"01283",,"2","9","0","2",,"1","021","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","D","D","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2500565",-120.751196996,38.6764411926,2006,"0900","4","7","4","03",0,2,"B",,,,,,1800,2,"C","C","A","PLEASANT VALLEY RD","WILDERNESS WY",300,"W","N","2006-05-31",9245,"2006-02-19",1510,"01556",,"2","9","0","2",,"1","041","D","N",,0,0,,,0,,,,"N",3,"A","-",22350,,"N","C","H","-","A","D","0","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2500569",0,0,2006,"0900","4","5","3","00",0,1,"B",,"Y",,,,1500,2,"F","A","A","HARVARD WY","EL DORADO HILLS BL",0,,"Y","2006-06-01",9245,"2006-02-17",1453,"01327",,"2","9","0","2",,"1","012","-","N",,0,0,,,0,,,,"N",1,"D","-",0,,"N","A","H","-","A","D","0","Y","-","-",0,1,0,0,0,0,1,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2500581",-121.020474341,38.8135986328,2006,"0900","4","1","4","03",0,2,"C",,,,,,1200,2,"A","C","A","SALMON FALLS RD","PILOT VIEW DR",98,"N","N","2006-05-27",9245,"2006-02-27",1140,"01084",,"1","9","0","2",,"1","012","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","B","H","-","A","D","0","Y","A","07",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2500593",0,0,2006,"0900","4","7","4","03",0,2,"B",,,,,,1500,2,"C","C","A","GREEN VALLEY RD","SOPHIA PKWY",510,"W","N","2006-05-27",9245,"2006-02-26",1215,"01283",,"1","9","0","2",,"1","011","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","D","0","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2500597",-121.032603005,38.911010461,2006,"0900","3","1","3","05",0,1,"B",,,,,,900,2,"A","C","A","RT 49","AARON COOL DR",13728,"N","N","2006-06-08",9245,"2006-02-27",730,"12720",,"1","9","0","1",,"1","115","C","Y","ED",3,49,"-","-",37.51,"H","-","S","Y",2,"A","-",21650,,"N","B","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2500605",-120.697952964,38.6905708313,2006,"0900","4","5","4","09",0,1,"A",,,,,,900,2,"D","C","A","PLEASANT VALLEY RD","BLUFF RD",183,"E","N","2006-05-31",9245,"2006-02-24",745,"01314",,"1","9","0","2",,"1","041","-","N",,0,0,,,0,,,,"Y",3,"A","-",21801,"A","N","A","H","-","A","A","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
