"","male.Demogr.1","female.Demogr.1","male.Demogr.2","female.Demogr.2","male.Demogr.3","female.Demogr.3","male.Demogr.4","female.Demogr.4","",""
"ageCat8","1.00007506484497","1.00002302929718","0.999798201875349","1.00003090542621","1.00003510692791","0.9999055096678","1.00020378431778","1.00023357611564","",""
"","","","","","","","","","",""
"ageCat1","1.00002226897584","1.00002357604867","1.00005302541891","0.999943429474941","0.999935846576048","1.0001767624194","1.00004519550428","0.999872848739852","relative.cycle.speed",""
"ageCat2","0.999997477247455","1.00002207087374","0.999952792363869","0.999898507588629","1.00000234656556","1.00003997299844","0.999991217900019","1.00008123916937","",""
"ageCat3","1.00000594431435","1","0.999869792050337","1","1.00001568635841","1","1.00001778105786","1","",""
"ageCat4","1.00002011339717","0.999983684635422","0.999962214231071","0.99994852958781","1.00003195466691","0.999978465692016","0.999992511596865","0.999973914976099","",""
"ageCat5","1.0000105514663","1.00002446786384","0.999923870719524","0.999981411145069","1.00006327482899","1.00009651757006","1.00001047238956","1.0000591704058","",""
"ageCat6","1.00002816551106","1.00001265702926","1.00002804728939","0.999923318892063","1.00002589830791","1.00000805064187","1.00007361716387","1.00012671880683","",""
"ageCat7","0.99997998001164","0.999983840106696","0.999853681861757","0.999770752660725","1.00002992942038","1.0000830931773","1.00004117324605","1.0000483532014","",""
"ageCat8","1.00004614492833","1.0000407084534","0.999723944228121","0.99983631180708","0.999877103356155","1.0002770124127","1.00000012917133","1.00011648541343","",""
"","","","","","","","","","",""
"ageCat1","0.286755036372226","0.379735422913183","0.268918764519938","0","0.334503199514771","0.385228211808783","0.467281172585255","0.381783284410331","relative.walk.time","SUT"
"ageCat2","1.75116334043765","1.92344431525809","2.27067829974655","2.99525853593824","1.97848597205724","1.7501256608142","1.82486349709695","1.91202059175326","",""
"ageCat3","0.871335445176291","1","1.36288597243662","1","1.09958634318305","1","0.937992422296698","1","",""
"ageCat4","0.661230155539493","0.823699344663168","1.03638384243939","0.813042974269823","0.767081308404714","0.92204406424966","0.789531072245507","1.05059892676589","",""
"ageCat5","0.706840074556299","0.842049686363454","0.818447188167213","1.27609035756569","0.747631865682957","0.804691215687424","0.853583116698623","0.972425391129319","",""
"ageCat6","0.592451221761263","0.666095190339583","0","0.578075534195079","0.607772200696918","0.650892083472316","0.574372062468007","0.768154784994569","",""
"ageCat7","0.538546183387077","0.607569820338405","0","0","0.493396203049914","0.507423380786443","0.45814362220668","0.648694125045529","",""
"ageCat8","0.552298700034463","0.468103814287556","0","0","0.51562596000773","0.524184107536428","0.631675597136715","0.65009023492448","",""
"","","","","","","","","","",""
"ageCat1","0.398204880240054","0.207958213193467","1.15923869109463","0","0.29043463461746","0.187962967505274","0.666534864791551","0.194258427572888","relative.cycle.time",""
"ageCat2","2.09960567301023","1.15819759320965","3.71995491650191","1.14684571468955","1.59794355407373","0.654870894045829","1.94559263635738","1.01810886812153","",""
"ageCat3","2.51279974778246","1","2.35799814644025","1","1.36622806091872","1","1.57430609325515","1","",""
"ageCat4","1.64227368821565","0.43905804895104","0.785771613062245","0.185670510442706","1.24187323614525","0.268422311147659","1.77914134615666","0.443003378571312","",""
"ageCat5","1.02024290914516","0.341320379449249","2.04102103756088","0.760058897235335","0.764549646020742","0.314123420353584","1.10813859049183","0.28785671997028","",""
"ageCat6","0.597646859447819","0.244119314877146","0","0.984890058996986","0.113687840406952","0.26688746847911","0.374087506488385","0.0648476541273062","",""
"ageCat7","0.557106583846196","0.254227648653819","0","0","0.246918933748011","0.140548740271732","0.226806726503433","0.199971303568761","",""
"ageCat8","0.987527938965681","0.307797516326359","0","0","0.323706282966731","0.367507840385437","1.6172941266353","0.242919437643466","",""
"","","","","","","","","","",""
"ageCat1","1.00074309613408","0.999973220835006","1.00031430068098","0","1.00049582885371","0.999567636076681","0.99958850080862","0.999569274711852","relative.walk.speed",""
"ageCat2","0.999661278554011","0.99998507264312","0.999831184033793","0.999006832233633","1.00021575162997","1.00040170760806","0.999626726829188","0.999722749881257","",""
"ageCat3","0.999821263607245","1","0.999863824939859","1","1.00035298818256","1","0.999674621556727","1","",""
"ageCat4","1.00004529998525","1.00019544135388","1.00145054308454","0.999569581612194","1.00039137240882","1.00061361047462","0.99962610377907","0.999807114500798","",""
"ageCat5","0.999701024053083","0.999981963054313","0.999358623113581","0.999507547696447","1.00010421634209","1.0004345172514","0.99967206828701","0.999604354072054","",""
"ageCat6","1.00005377295162","0.999969857774789","0","0.997598272039794","1.0008818562367","0.99945248136997","0.999897444967372","0.999105953983695","",""
"ageCat7","0.999786487184315","0.999857430198266","0","0","1.00037805519107","0.999985146073211","1.00121466452934","0.998858135070797","",""
"ageCat8","0.999614193724251","1.00011270850084","0","0","1.0003673141198","0.999770601321826","0.998806003103739","0.999533889364564","",""
"","","","","","","","","","",""
"ageCat1","0.999829927186962","0.999326415589552","0.999566413601805","0","1.00071601944087","0.99972270505641","1.00018676072593","0.999351218252789","relative.cycle.speed",""
"ageCat2","0.999962307321466","1.00017163194272","1.00022531731773","0.9996768455621","1.00005398866654","0.999791055519335","1.00002392142371","1.00009725598728","",""
"ageCat3","1.00011823737367","1","1.0000369915785","1","0.999912617559027","1","0.999892489295285","1","",""
"ageCat4","1.00019275179648","1.00020976547842","0.999473572316547","1.00273604211951","1.00027277311638","1.00029632338127","0.999893945518107","0.999812185768405","",""
"ageCat5","1.00019294490902","1.000174681566","0.999553231129197","0.999606208004296","1.00011854508172","1.00017889150506","0.999690135112312","1.00045093824979","",""
"ageCat6","0.999899616484563","1.00042649190277","0","1.0005986608927","1.00141223541268","1.00033945817018","1.00022835066118","1.00079756976104","",""
"ageCat7","1.00006121303112","0.999942207932754","0","0","0.998907880642728","1.00117929538388","1.00003360215054","0.999669556427148","",""
"ageCat8","0.999880152742164","1.00001960110815","0","0","0.999417882231587","1.0001519179643","0.99958364327443","1.00211094656714","",""
"","","","","","","","","","",""
"ageCat1","0.330994754375223","0.338573139713784","0","0","0.420861540983329","0.310198193316779","0.318484355100559","0.379007156060653","relative.walk.time","YOL"
"ageCat2","1.11035931152127","1.19898745673539","1.19882259439387","0","1.10234574043172","1.21861347595178","1.22683818653835","1.26753604318409","",""
"ageCat3","0.831417414433647","1","0.921476367833723","1","0.771407595204882","1","0.811353534553877","1","",""
"ageCat4","0.748313933142799","0.955283879399979","0.745144010813061","1.02301413299881","0.763191236717807","0.927826543653011","0.775460415090125","0.958774562212332","",""
"ageCat5","0.776368680739486","0.95139638761053","0.897737254283879","1.31233661014591","0.719143296997146","0.920740108174654","0.808478906158047","1.00214376171377","",""
"ageCat6","0.782119133296379","0.856429828564988","0.664225662537104","1.01664645662708","0.759864182638952","0.781172130360764","0.731960852327321","0.80945222131285","",""
"ageCat7","0.684865893005735","0.841646427892052","0.710189142883723","1.03929859791447","0.602371494205038","0.78691027630083","0.693129894205713","0.713424897801699","",""
"ageCat8","0.689727442869528","0.694986408482715","0.943890511893423","0.37139871594701","0.636775342917512","0.638547929777377","0.46781931658652","0.539147389383453","",""
"","","","","","","","","","",""
"ageCat1","0.155922723268418","0.0694849403711877","0","0","0.147305144494752","0.0590957733955193","0.102870089600423","0.0667101011489936","relative.cycle.time",""
"ageCat2","0.620636377122135","0.44814279325185","0.345171511697508","0","0.544054369418508","0.324434756674885","0.48695424842995","0.310771797132721","",""
"ageCat3","1.31847992789609","1","0.329156009133918","1","1.45666990611624","1","1.32244224515194","1","",""
"ageCat4","0.556821864760502","0.291424229813673","0.216630535741181","0.18835933838263","0.360220793503424","0.242450939311309","0.492918189249212","0.270709191568072","",""
"ageCat5","0.336393714544686","0.252575989405737","0.21445504096918","0.100756076724593","0.33911836214554","0.181820911804358","0.374672187335267","0.217020599844602","",""
"ageCat6","0.33766432857226","0.234324838665575","0.0497359472629464","0.0420693393135514","0.166410620477798","0.219143772937956","0.25716784559817","0.178277220540494","",""
"ageCat7","0.260331604841876","0.1390770199411","0.143363011110381","0.0568564785453469","0.129897305797659","0.116897157210401","0.185535538416992","0.168723525380429","",""
"ageCat8","0.236565145346538","0.0992236769864989","0.0623602826898422","0","0.242668073576539","0.0838834408931176","0.177886058308503","0.0915675900379194","",""
"","","","","","","","","","",""
"ageCat1","1.00018643706537","1.00077798358372","0","0","0.999821585631411","1.00007799229904","0.999725384931944","0.999988020136449","relative.walk.speed",""
"ageCat2","1.00011863691669","1.00007684579743","1.00019697124165","0","1.00005608181605","1.00001019108486","1.00000614996477","1.00001673661907","",""
"ageCat3","0.999988553952363","1","0.999165283153807","1","1.00004199924798","1","0.999984551511182","1","",""
"ageCat4","1.00004371980321","0.99997756334857","0.999877438748055","0.999800110290172","0.999973903740285","0.999929633287788","0.999883734091661","0.999956686450796","",""
"ageCat5","0.999960138860671","0.999998732524043","0.999667072655538","0.99973631429326","0.999836212292851","0.9999425306809","0.99990871555126","1.00001895662666","",""
"ageCat6","1.00008325015068","0.999942677571577","0.997378329763434","0.999333083403239","1.00007832581178","0.999808060113935","1.00000806511595","1.00017667362337","",""
"ageCat7","0.999921768878217","0.999817281785349","0.999313503540141","0.999730665020042","1.00017195538054","0.999937001819911","0.999916412207257","1.00000884138728","",""
"ageCat8","0.999762901104856","1.00001405457484","0.999537538122172","1.00245735773271","0.999987531768605","1.00029818316238","1.00023992394377","0.999768382714887","",""
"","","","","","","","","","",""
"ageCat1","0.999957468821239","1.00009714870416","0","0","0.999975765240978","0.999809620184235","0.999981026159997","0.999921937633932","relative.cycle.speed",""
"ageCat2","0.999858191388994","0.999843220751263","0.99942486283099","0","0.999898619780733","0.999998039899195","0.999880789830809","0.999880221099113","",""
"ageCat3","0.999884432219698","1","0.999864869995917","1","1.00000287511391","1","1.00001893916087","1","",""
"ageCat4","0.999870834953943","0.99987010975118","0.999914002598867","0.999783458197207","0.999949144331771","0.999970092161818","0.999880015551922","0.999888699797878","",""
"ageCat5","0.999853456268737","0.999884534149016","0.999714442543555","0.999646230785826","0.999916977537855","0.999973964431852","0.999973807695747","0.999857974194015","",""
"ageCat6","0.999880198818714","0.999833999786106","1.0014864437603","0.999708802220377","0.999917097007096","0.999892842239837","0.999797527113615","0.999780800451197","",""
"ageCat7","0.999829705811955","0.999794881652772","1.0002599601541","1.0006966187297","1.00027832466426","0.999742427840039","0.999743643088269","1.0000835038612","",""
"ageCat8","0.999721164216278","0.999907704666484","0.999976697205023","0","0.999797498060465","1.00033967423707","1.00016326894012","1.00000052742923","",""
"","","","","","","","","","",""
"ageCat1","0.339917120985542","0.406007907449248","0.414979768045424","0","0.232024132188098","0.160818595525351","0.354012758803548","0.333861743687925","relative.walk.time","YUB"
"ageCat2","1.98857760699793","1.98267968570008","2.40655024702229","2.35429888872088","1.64373161912281","1.49457245003854","1.82139963045609","1.9377438138821","",""
"ageCat3","0.875828060754012","1","1.68112281673404","1","0.742177894967028","1","0.961087326288603","1","",""
"ageCat4","0.647267800896633","0.811563450396546","0.519806792181962","0.844140785415778","0.48275361543207","0.719502975720991","0.805886072367017","0.819438175612482","",""
"ageCat5","0.630790448416715","0.662828432281409","0.92193874847666","0.736907915699918","0.545702902029896","0.571121070855016","0.61076656863591","0.630041087032273","",""
"ageCat6","0.519963271956783","0.595055344155602","0","0.494929146816171","0.359268675442529","0.484274043152896","0.541857296621563","0.536296504867863","",""
"ageCat7","0.460084012987885","0.456424004032335","0","0","0.331630832385936","0.351796353596522","0.446004888894362","0.419527020066831","",""
"ageCat8","0.488569365605459","0.560089216911436","0","0","0.331927875230473","0.400827432003585","0.679168643495142","0.574414127573983","",""
"","","","","","","","","","",""
"ageCat1","0.364220617566158","0.209354946859654","0","0","0.34761367711201","0.155840067341208","0.637740662898922","0.121623856489926","relative.cycle.time",""
"ageCat2","2.65297940451954","1.1491481260342","5.77549720768534","2.74334299719399","2.01658107162519","0.915850871637042","2.60692382029724","1.05310503502267","",""
"ageCat3","1.88314261299323","1","3.08141467453042","1","1.89647111031891","1","1.56183449441568","1","",""
"ageCat4","1.02273036955152","0.338409628198093","0.22098043870173","0.116915338669504","1.32213057564713","0.425862561480861","1.2271199299921","0.276135641395057","",""
"ageCat5","0.941722068595965","0.349437772771544","0.0693309231897726","0.667882965823865","0.494950046347251","0.325646475391973","0.938809622334003","0.4990430750143","",""
"ageCat6","0.25498763127892","0.176889158573478","0","0","0.0850553908480262","0.0167994891739039","0.591972984087739","0.539030049236632","",""
"ageCat7","0.857027277625947","0.146986245571568","0","0","0.332503559741353","0.0803066185245363","1.25360983336658","0","",""
"ageCat8","0.474982206815941","0.0976777686633549","0","0","0.563618386718703","0.0581299089506113","0.00931248125814516","0","",""
"","","","","","","","","","",""
"ageCat1","1.00074200363875","0.999433363373669","0.998880435553338","0","1.00073952049689","0.998289128741041","1.00004057987786","0.999840271317193","relative.walk.speed",""
"ageCat2","1.00005667935068","1.00009668592771","1.00060211815977","1.00077608254429","1.00013793181399","1.00039043434934","1.00022513640716","1.00029907965413","",""
"ageCat3","1.00035595634725","1","0.999962542595258","1","1.00063699007978","1","1.00014764985432","1","",""
"ageCat4","1.00014183032181","0.999994736338412","0.998754479582772","0.998941552177403","1.00002387279141","1.00065870207215","1.00041471249266","1.00006602154336","",""
"ageCat5","1.00022521268428","0.999953884028994","1.00044697821599","0.999909963370758","0.999732339843934","1.0002485057055","0.999947442174685","0.999804412027469","",""
"ageCat6","1.00031692934","1.00023986037606","0","1.00142850000583","1.0002073401213","0.999224067743825","1.00008482625186","1.00016617873188","",""
"ageCat7","0.999814377866468","1.00024093183647","0","0","1.00001870604945","1.00015701915665","0.999107129958086","0.998888689907357","",""
"ageCat8","1.0008472602565","0.999993217368758","0","0","1.00008760344629","0.999808320298923","0.999423533665221","1.00037919135305","",""
"","","","","","","","","","",""
"ageCat1","0.999887861749123","0.999549001689984","0","0","1.00067845527811","0.999805883367459","1.00027390037346","1.00039410314554","relative.cycle.speed",""
"ageCat2","0.999976256001488","0.999698375372226","0.999982371443528","1.00014676809692","1.00037416308817","1.00005187958839","0.99993316487898","0.999991323247906","",""
"ageCat3","1.00015210156919","1","1.0005071856603","1","1.00011643288277","1","1.0000178184115","1","",""
"ageCat4","1.00014468952959","0.999808039949881","0.998020166176216","1.00031446540881","0.999957193127093","0.999962901915703","0.999799681483222","0.999409529825697","",""
"ageCat5","0.9999690184476","0.999757449670491","0.985384398760913","1.00246040511394","1.00033290517283","1.00056405546857","1.00008583200864","0.999852724118378","",""
"ageCat6","0.999988616223635","0.999432562944787","0","0","1.0010350927781","0.991754596575472","1.00035764292153","0.999917342970682","",""
"ageCat7","0.999849718732568","1.00015345943368","0","0","0.999999806944067","1.00079837596916","0.999925970679865","0","",""
"ageCat8","0.99980179727386","0.999195533596278","0","0","0.999700838352762","0.997731725438328","1.0525971724762","0","",""
"","","","","","","","","","",""
